port_name,net_name,dir,is_startpoint,is_endpoint,x0,y0,x1,y1,tran,slack,rise_arr,fall_arr
pci_ad_i[0],pci_ad_i[0],INPUT,1,0,0,28416,188,28456,9.999999960041972e-12,8.128915318650343e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[10],pci_ad_i[10],INPUT,1,0,28164,56472,28188,56556,9.999999960041972e-12,7.737089302572997e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[11],pci_ad_i[11],INPUT,1,0,28692,0,28724,69,9.999999960041972e-12,8.468331036404209e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[12],pci_ad_i[12],INPUT,1,0,28692,56487,28724,56556,9.999999960041972e-12,8.236691328988854e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[13],pci_ad_i[13],INPUT,1,0,28644,0,28668,84,9.999999960041972e-12,8.479452140441879e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[14],pci_ad_i[14],INPUT,1,0,28644,56472,28668,56556,9.999999960041972e-12,7.70273789196807e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[15],pci_ad_i[15],INPUT,1,0,28260,0,28284,84,9.999999960041972e-12,8.451046529245332e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[16],pci_ad_i[16],INPUT,1,0,28260,56472,28284,56556,9.999999960041972e-12,8.19787571160191e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[17],pci_ad_i[17],INPUT,1,0,56728,28256,56916,28296,9.999999960041972e-12,9.098951037067593e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[18],pci_ad_i[18],INPUT,1,0,56847,28244,56916,28276,9.999999960041972e-12,9.268972256393226e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[19],pci_ad_i[19],INPUT,1,0,0,28256,188,28296,9.999999960041972e-12,9.263797506875449e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[1],pci_ad_i[1],INPUT,1,0,56847,28116,56916,28148,9.999999960041972e-12,8.092381209579003e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[20],pci_ad_i[20],INPUT,1,0,0,28244,69,28276,9.999999960041972e-12,9.11238529077707e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[21],pci_ad_i[21],INPUT,1,0,28308,0,28340,69,9.999999960041972e-12,9.049319071863238e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[22],pci_ad_i[22],INPUT,1,0,28308,56487,28340,56556,9.999999960041972e-12,9.191216676640579e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[23],pci_ad_i[23],INPUT,1,0,28564,0,28596,69,9.999999960041972e-12,8.104208415460334e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[24],pci_ad_i[24],INPUT,1,0,28564,56487,28596,56556,9.999999960041972e-12,8.115937366603987e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[25],pci_ad_i[25],INPUT,1,0,28548,0,28572,84,9.999999960041972e-12,8.540132490075791e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[26],pci_ad_i[26],INPUT,1,0,28548,56472,28572,56556,9.999999960041972e-12,7.732600115772925e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[27],pci_ad_i[27],INPUT,1,0,28356,0,28380,84,9.999999960041972e-12,8.454573707794566e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[28],pci_ad_i[28],INPUT,1,0,28356,56472,28380,56556,9.999999960041972e-12,7.719788697180263e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[29],pci_ad_i[29],INPUT,1,0,28436,0,28468,69,9.999999960041972e-12,8.434133946799705e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[2],pci_ad_i[2],INPUT,1,0,0,28116,69,28148,9.999999960041972e-12,8.198969281281165e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[30],pci_ad_i[30],INPUT,1,0,28452,0,28476,84,9.999999960041972e-12,8.42553471436247e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[31],pci_ad_i[31],INPUT,1,0,28436,56487,28468,56556,9.999999960041972e-12,7.741897123381136e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[3],pci_ad_i[3],INPUT,1,0,28740,0,28764,84,9.999999960041972e-12,8.091868841653138e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[4],pci_ad_i[4],INPUT,1,0,28740,56472,28764,56556,9.999999960041972e-12,7.801238544047351e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[5],pci_ad_i[5],INPUT,1,0,56847,28372,56916,28404,9.999999960041972e-12,7.559977088789083e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[6],pci_ad_i[6],INPUT,1,0,0,28372,69,28404,9.999999960041972e-12,8.107465809814585e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[7],pci_ad_i[7],INPUT,1,0,28180,0,28212,69,9.999999960041972e-12,8.124282913080094e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[8],pci_ad_i[8],INPUT,1,0,28164,0,28188,84,9.999999960041972e-12,8.490854686016291e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_i[9],pci_ad_i[9],INPUT,1,0,28180,56487,28212,56556,9.999999960041972e-12,8.246660021526964e-10,1.9999999920083944e-11,1.9999999920083944e-11
pci_ad_o[0],pci_ad_o[0],OUTPUT,0,1,0,27860,69,27892,1.563806896476283e-11,-1.5656309582112726e-11,5.88398052503436e-10,5.956563020603767e-10
pci_ad_o[10],pci_ad_o[10],OUTPUT,0,1,0,27936,188,27976,7.248590616626416e-12,-1.0167128250415658e-10,6.733300583761093e-10,6.816712749824205e-10
pci_ad_o[11],pci_ad_o[11],OUTPUT,0,1,56728,28576,56916,28616,8.444982560473768e-12,-8.895623127003205e-11,6.603687596751229e-10,6.68956223748296e-10
pci_ad_o[12],pci_ad_o[12],OUTPUT,0,1,0,28576,188,28616,9.90227344566108e-12,-4.690930976991581e-11,6.194167956330432e-10,6.269093022481798e-10
pci_ad_o[13],pci_ad_o[13],OUTPUT,0,1,28932,0,28956,84,9.076856453960058e-12,-6.114042605531722e-11,6.331964397254808e-10,6.411404185335812e-10
pci_ad_o[14],pci_ad_o[14],OUTPUT,0,1,28932,56472,28956,56556,7.277816370387935e-12,-4.753386573241869e-11,6.197959923071039e-10,6.275338582106826e-10
pci_ad_o[15],pci_ad_o[15],OUTPUT,0,1,27972,0,27996,84,1.0063551554584382e-11,-5.105049716291887e-11,6.259109341932856e-10,6.310504896411828e-10
pci_ad_o[16],pci_ad_o[16],OUTPUT,0,1,27972,56472,27996,56556,9.06066454503529e-12,-1.2772438662267405e-10,7.012131986172676e-10,7.07724379100938e-10
