net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
ac97_reset_pad_o_,0,-1,0,3.824289964684326e-16,0.0,0.0,0.0
bit_clk_pad_i,0,-1,323,2.0014500853090395e-13,0.0,0.0,0.0
clk_i,0,-1,1876,1.1977272472429856e-12,0.0,0.0,0.0
dma_ack_i[0],0,-1,2,3.866821024213181e-15,0.0,0.0,0.0
dma_ack_i[1],0,-1,2,4.196006826636409e-15,0.0,0.0,0.0
dma_ack_i[2],0,-1,2,2.7212403032707885e-15,0.0,0.0,0.0
dma_ack_i[3],0,-1,2,2.7329867444250743e-15,0.0,0.0,0.0
dma_ack_i[4],0,-1,2,3.405184256311325e-15,0.0,0.0,0.0
dma_ack_i[5],0,-1,2,4.6672269253035005e-15,0.0,0.0,0.0
dma_ack_i[6],0,-1,2,3.109000975095493e-15,0.0,0.0,0.0
dma_ack_i[7],0,-1,2,3.88807053976095e-15,0.0,0.0,0.0
dma_ack_i[8],0,-1,2,7.200644025267752e-15,0.0,0.0,0.0
dma_req_o[0],0,-1,0,8.141780744775229e-16,0.0,0.0,0.0
dma_req_o[1],0,-1,0,5.487604592740655e-16,0.0,0.0,0.0
dma_req_o[2],0,-1,0,2.194689630208882e-16,0.0,0.0,0.0
dma_req_o[3],0,-1,0,5.040153085606467e-16,0.0,0.0,0.0
dma_req_o[4],0,-1,0,2.1373222062737163e-16,0.0,0.0,0.0
dma_req_o[5],0,-1,0,2.11781768447641e-16,0.0,0.0,0.0
dma_req_o[6],0,-1,0,2.794236226236625e-16,0.0,0.0,0.0
dma_req_o[7],0,-1,0,2.3215849595260287e-16,0.0,0.0,0.0
dma_req_o[8],0,-1,0,3.3541922376119056e-16,0.0,0.0,0.0
int_o,0,-1,0,3.430444525803902e-16,0.0,0.0,0.0
rst_i,0,-1,220,2.91158481872944e-13,0.0,0.0,0.0
sdata_pad_i,0,-1,1,9.965743906305605e-16,0.0,0.0,0.0
sdata_pad_o,0,-1,0,2.1232437245969618e-16,0.0,0.0,0.0
suspended_o,0,-1,0,7.652482104277534e-16,0.0,0.0,0.0
sync_pad_o,0,-1,0,5.588120404404547e-16,0.0,0.0,0.0
wb_ack_o,0,-1,0,2.2991502331268145e-16,0.0,0.0,0.0
wb_addr_i[0],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[10],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[11],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[12],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[13],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[14],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[15],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[16],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[17],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[18],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[19],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[1],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[20],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[21],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[22],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[23],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[24],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[25],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[26],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[27],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[28],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[29],0,-1,1,3.199082717277751e-15,0.0,0.0,0.0
wb_addr_i[2],0,-1,16,3.539678180555436e-14,0.0,0.0,0.0
wb_addr_i[30],0,-1,1,3.2680646569856675e-15,0.0,0.0,0.0
wb_addr_i[31],0,-1,1,4.390304326275284e-15,0.0,0.0,0.0
wb_addr_i[3],0,-1,15,3.237218639310334e-14,0.0,0.0,0.0
wb_addr_i[4],0,-1,17,3.4691108492801437e-14,0.0,0.0,0.0
wb_addr_i[5],0,-1,8,1.2576475844354625e-14,0.0,0.0,0.0
wb_addr_i[6],0,-1,4,1.4296425371665422e-14,0.0,0.0,0.0
wb_addr_i[7],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[8],0,-1,0,0.0,0.0,0.0,0.0
wb_addr_i[9],0,-1,0,0.0,0.0,0.0,0.0
wb_cyc_i,0,-1,2,5.971723309128535e-15,0.0,0.0,0.0
wb_data_i[0],0,-1,1,4.236824391452528e-16,0.0,0.0,0.0
wb_data_i[10],0,-1,1,5.873515979883267e-16,0.0,0.0,0.0
wb_data_i[11],0,-1,1,5.311941606183138e-16,0.0,0.0,0.0
wb_data_i[12],0,-1,1,5.530399873609495e-16,0.0,0.0,0.0
wb_data_i[13],0,-1,1,8.810454493721784e-16,0.0,0.0,0.0
wb_data_i[14],0,-1,1,8.295316583772504e-16,0.0,0.0,0.0
wb_data_i[15],0,-1,1,8.03680953980878e-16,0.0,0.0,0.0
wb_data_i[16],0,-1,1,4.995175636107263e-16,0.0,0.0,0.0
wb_data_i[17],0,-1,1,4.951198744277004e-16,0.0,0.0,0.0
wb_data_i[18],0,-1,1,5.650657376295924e-16,0.0,0.0,0.0
wb_data_i[19],0,-1,1,6.886616618589469e-16,0.0,0.0,0.0
wb_data_i[1],0,-1,1,5.486727913640247e-16,0.0,0.0,0.0
wb_data_i[20],0,-1,1,5.666721356140602e-16,0.0,0.0,0.0
wb_data_i[21],0,-1,1,7.2196673264719e-16,0.0,0.0,0.0
wb_data_i[22],0,-1,1,5.823143989301238e-16,0.0,0.0,0.0
wb_data_i[23],0,-1,1,7.726097737723405e-16,0.0,0.0,0.0
wb_data_i[24],0,-1,1,1.029888937599901e-15,0.0,0.0,0.0
wb_data_i[25],0,-1,1,7.908138882373747e-16,0.0,0.0,0.0
wb_data_i[26],0,-1,1,4.88409202963519e-16,0.0,0.0,0.0
wb_data_i[27],0,-1,1,6.556428882068758e-16,0.0,0.0,0.0
wb_data_i[28],0,-1,1,9.474416092503644e-16,0.0,0.0,0.0
wb_data_i[29],0,-1,1,4.760283341317397e-16,0.0,0.0,0.0
wb_data_i[2],0,-1,1,4.876654550962705e-16,0.0,0.0,0.0
wb_data_i[30],0,-1,1,1.0719567230461674e-15,0.0,0.0,0.0
wb_data_i[31],0,-1,1,8.628919451257426e-16,0.0,0.0,0.0
wb_data_i[3],0,-1,1,5.12147883645472e-16,0.0,0.0,0.0
wb_data_i[4],0,-1,1,4.790441420008795e-16,0.0,0.0,0.0
wb_data_i[5],0,-1,1,6.626988844157409e-16,0.0,0.0,0.0
wb_data_i[6],0,-1,1,5.410846467060471e-16,0.0,0.0,0.0
wb_data_i[7],0,-1,1,5.032750017647464e-16,0.0,0.0,0.0
wb_data_i[8],0,-1,1,4.997117459138844e-16,0.0,0.0,0.0
wb_data_i[9],0,-1,1,7.499924058938746e-16,0.0,0.0,0.0
wb_data_o[0],0,-1,0,2.716931234909869e-16,0.0,0.0,0.0
wb_data_o[10],0,-1,0,1.9123354324063972e-16,0.0,0.0,0.0
wb_data_o[11],0,-1,0,2.3486749260637934e-16,0.0,0.0,0.0
wb_data_o[12],0,-1,0,3.31610778341878e-16,0.0,0.0,0.0
wb_data_o[13],0,-1,0,2.575465880108764e-16,0.0,0.0,0.0
wb_data_o[14],0,-1,0,2.7147509191640772e-16,0.0,0.0,0.0
wb_data_o[15],0,-1,0,3.773018266293635e-16,0.0,0.0,0.0
wb_data_o[16],0,-1,0,2.9483321657702713e-16,0.0,0.0,0.0
wb_data_o[17],0,-1,0,2.883562997365083e-16,0.0,0.0,0.0
wb_data_o[18],0,-1,0,2.2401348007136473e-16,0.0,0.0,0.0
wb_data_o[19],0,-1,0,5.178833025500085e-16,0.0,0.0,0.0
wb_data_o[1],0,-1,0,3.1181643892771267e-16,0.0,0.0,0.0
wb_data_o[20],0,-1,0,1.1090919180032168e-15,0.0,0.0,0.0
wb_data_o[21],0,-1,0,7.88939669022897e-16,0.0,0.0,0.0
wb_data_o[22],0,-1,0,5.712729538857495e-16,0.0,0.0,0.0
wb_data_o[23],0,-1,0,2.2474224604335864e-16,0.0,0.0,0.0
wb_data_o[24],0,-1,0,3.251320615563463e-16,0.0,0.0,0.0
wb_data_o[25],0,-1,0,2.4532067326888546e-16,0.0,0.0,0.0
wb_data_o[26],0,-1,0,4.905277911832796e-16,0.0,0.0,0.0
wb_data_o[27],0,-1,0,5.526909568471215e-16,0.0,0.0,0.0
wb_data_o[28],0,-1,0,3.209546538791657e-16,0.0,0.0,0.0
wb_data_o[29],0,-1,0,2.3976085488222664e-16,0.0,0.0,0.0
wb_data_o[2],0,-1,0,3.4172411350407795e-16,0.0,0.0,0.0
wb_data_o[30],0,-1,0,1.167030559782187e-15,0.0,0.0,0.0
wb_data_o[31],0,-1,0,2.5521973556520965e-16,0.0,0.0,0.0
wb_data_o[3],0,-1,0,2.333083431785006e-16,0.0,0.0,0.0
wb_data_o[4],0,-1,0,2.1481213469556166e-16,0.0,0.0,0.0
wb_data_o[5],0,-1,0,4.545391611994573e-16,0.0,0.0,0.0
wb_data_o[6],0,-1,0,2.8995605380629608e-16,0.0,0.0,0.0
wb_data_o[7],0,-1,0,3.92006795049731e-16,0.0,0.0,0.0
wb_data_o[8],0,-1,0,3.507178563984649e-16,0.0,0.0,0.0
wb_data_o[9],0,-1,0,2.586865884787623e-16,0.0,0.0,0.0
wb_sel_i[0],0,-1,0,0.0,0.0,0.0,0.0
wb_sel_i[1],0,-1,0,0.0,0.0,0.0,0.0
wb_sel_i[2],0,-1,0,0.0,0.0,0.0,0.0
wb_sel_i[3],0,-1,0,0.0,0.0,0.0,0.0
wb_stb_i,0,-1,2,4.709052141689497e-15,0.0,0.0,0.0
wb_we_i,0,-1,2,5.155144160943342e-15,0.0,0.0,0.0
ac97_rst_force,0,-1,4,3.4200263911295884e-15,0.0,0.0,0.0
crac_din[0],0,-1,2,1.1630654926769713e-15,0.0,0.0,0.0
crac_din[10],0,-1,2,1.27085382334687e-15,0.0,0.0,0.0
crac_din[11],0,-1,2,1.242921217845265e-15,0.0,0.0,0.0
crac_din[12],0,-1,2,1.9092355565172425e-15,0.0,0.0,0.0
crac_din[13],0,-1,2,1.2622030758565619e-15,0.0,0.0,0.0
crac_din[14],0,-1,2,1.9591433730441763e-15,0.0,0.0,0.0
crac_din[15],0,-1,2,1.3708128167270604e-15,0.0,0.0,0.0
crac_din[1],0,-1,2,1.1560548127307843e-15,0.0,0.0,0.0
crac_din[2],0,-1,2,1.6090919727565229e-15,0.0,0.0,0.0
crac_din[3],0,-1,2,1.2633286767643444e-15,0.0,0.0,0.0
crac_din[4],0,-1,2,1.3795950660824298e-15,0.0,0.0,0.0
crac_din[5],0,-1,2,1.6029554308119023e-15,0.0,0.0,0.0
crac_din[6],0,-1,2,1.3394847737772681e-15,0.0,0.0,0.0
crac_din[7],0,-1,2,1.5245147800611153e-15,0.0,0.0,0.0
crac_din[8],0,-1,2,1.223244748359666e-15,0.0,0.0,0.0
crac_din[9],0,-1,2,1.2332029970831796e-15,0.0,0.0,0.0
crac_out[0],0,-1,2,1.226292372903887e-15,0.0,0.0,0.0
crac_out[10],0,-1,2,1.2270398794798389e-15,0.0,0.0,0.0
crac_out[11],0,-1,2,1.1296251613149635e-15,0.0,0.0,0.0
crac_out[12],0,-1,2,1.1738729978092257e-15,0.0,0.0,0.0
crac_out[13],0,-1,2,1.1883730371959169e-15,0.0,0.0,0.0
crac_out[14],0,-1,2,1.183539655440647e-15,0.0,0.0,0.0
crac_out[15],0,-1,2,1.1993823479278546e-15,0.0,0.0,0.0
crac_out[16],0,-1,3,2.5990968817272975e-15,0.0,0.0,0.0
crac_out[17],0,-1,2,1.2553518498626954e-15,0.0,0.0,0.0
crac_out[18],0,-1,3,2.0030052801518457e-15,0.0,0.0,0.0
crac_out[19],0,-1,3,1.8867654664924804e-15,0.0,0.0,0.0
crac_out[1],0,-1,2,1.205289767460243e-15,0.0,0.0,0.0
crac_out[20],0,-1,3,2.676719616288392e-15,0.0,0.0,0.0
crac_out[21],0,-1,3,3.4123814952641447e-15,0.0,0.0,0.0
crac_out[22],0,-1,3,2.6634925615423057e-15,0.0,0.0,0.0
crac_out[2],0,-1,2,1.3057163230273177e-15,0.0,0.0,0.0
crac_out[31],0,-1,5,3.2591873281819688e-15,0.0,0.0,0.0
crac_out[3],0,-1,2,1.3081330139049527e-15,0.0,0.0,0.0
crac_out[4],0,-1,2,1.277463644950769e-15,0.0,0.0,0.0
crac_out[5],0,-1,2,1.2428825719670465e-15,0.0,0.0,0.0
crac_out[6],0,-1,2,1.368223437007304e-15,0.0,0.0,0.0
crac_out[7],0,-1,2,1.070282244788564e-15,0.0,0.0,0.0
crac_out[8],0,-1,2,1.1731253853541554e-15,0.0,0.0,0.0
crac_out[9],0,-1,2,1.2211324599474506e-15,0.0,0.0,0.0
crac_rd_done,0,-1,20,1.8405544829121906e-14,0.0,0.0,0.0
crac_wr,0,-1,4,2.8096648254917434e-15,0.0,0.0,0.0
i3_dout[0],0,-1,1,3.727647158232195e-15,0.0,0.0,0.0
i3_dout[10],0,-1,1,3.2343499928278677e-15,0.0,0.0,0.0
i3_dout[11],0,-1,1,2.0310702345514593e-15,0.0,0.0,0.0
i3_dout[12],0,-1,1,2.735601746891485e-15,0.0,0.0,0.0
i3_dout[13],0,-1,1,2.9713543095184064e-15,0.0,0.0,0.0
i3_dout[14],0,-1,1,3.720803979051328e-15,0.0,0.0,0.0
i3_dout[15],0,-1,1,3.543739152966105e-15,0.0,0.0,0.0
i3_dout[16],0,-1,1,5.856900899227282e-16,0.0,0.0,0.0
i3_dout[17],0,-1,1,2.6595890102048842e-15,0.0,0.0,0.0
i3_dout[18],0,-1,1,3.5220415569892386e-15,0.0,0.0,0.0
i3_dout[19],0,-1,1,3.839839636711343e-15,0.0,0.0,0.0
i3_dout[1],0,-1,1,1.6492876036311205e-15,0.0,0.0,0.0
i3_dout[20],0,-1,1,5.666831999819337e-16,0.0,0.0,0.0
i3_dout[21],0,-1,1,7.073296856812804e-16,0.0,0.0,0.0
i3_dout[22],0,-1,1,6.436904592277296e-16,0.0,0.0,0.0
i3_dout[23],0,-1,1,3.948369544726563e-15,0.0,0.0,0.0
i3_dout[24],0,-1,1,4.429714228212185e-15,0.0,0.0,0.0
i3_dout[25],0,-1,1,3.6863093563677845e-16,0.0,0.0,0.0
i3_dout[26],0,-1,1,1.2190853930721737e-15,0.0,0.0,0.0
i3_dout[27],0,-1,1,4.109991001419649e-16,0.0,0.0,0.0
i3_dout[28],0,-1,1,5.795721827029472e-16,0.0,0.0,0.0
i3_dout[29],0,-1,1,3.2079683046526853e-15,0.0,0.0,0.0
i3_dout[2],0,-1,1,1.1401641570029384e-15,0.0,0.0,0.0
i3_dout[30],0,-1,1,2.9717867198379797e-15,0.0,0.0,0.0
i3_dout[31],0,-1,1,4.163203358171618e-15,0.0,0.0,0.0
i3_dout[3],0,-1,1,1.7554755714263006e-15,0.0,0.0,0.0
i3_dout[4],0,-1,1,1.852736764869486e-15,0.0,0.0,0.0
i3_dout[5],0,-1,1,1.2868373350615587e-15,0.0,0.0,0.0
i3_dout[6],0,-1,1,2.8074136236761783e-15,0.0,0.0,0.0
i3_dout[7],0,-1,1,1.1272750684028065e-15,0.0,0.0,0.0
i3_dout[8],0,-1,1,3.238950228764406e-15,0.0,0.0,0.0
i3_dout[9],0,-1,1,3.858182982217082e-15,0.0,0.0,0.0
i3_empty,0,-1,1,5.572283535268852e-16,0.0,0.0,0.0
i3_full,0,-1,1,8.913016419348887e-16,0.0,0.0,0.0
i3_re,0,-1,6,3.927429196204542e-15,0.0,0.0,0.0
i3_status[0],0,-1,2,1.3342789092834432e-15,0.0,0.0,0.0
i3_status[1],0,-1,2,1.4341627284895648e-15,0.0,0.0,0.0
i4_dout[0],0,-1,1,1.1854806314392802e-15,0.0,0.0,0.0
i4_dout[10],0,-1,1,6.992487796062376e-16,0.0,0.0,0.0
i4_dout[11],0,-1,1,8.5472188883300125e-16,0.0,0.0,0.0
i4_dout[12],0,-1,1,1.6312732245462713e-15,0.0,0.0,0.0
i4_dout[13],0,-1,1,1.328204941897801e-15,0.0,0.0,0.0
i4_dout[14],0,-1,1,1.0528896937661179e-15,0.0,0.0,0.0
i4_dout[15],0,-1,1,1.0713749172905221e-15,0.0,0.0,0.0
i4_dout[16],0,-1,1,2.0001670845038334e-15,0.0,0.0,0.0
i4_dout[17],0,-1,1,8.746675559771495e-16,0.0,0.0,0.0
i4_dout[18],0,-1,1,7.082876270050659e-16,0.0,0.0,0.0
i4_dout[19],0,-1,1,9.4190010795119e-16,0.0,0.0,0.0
i4_dout[1],0,-1,1,1.0601521542558763e-15,0.0,0.0,0.0
i4_dout[20],0,-1,1,1.0118234189008613e-15,0.0,0.0,0.0
i4_dout[21],0,-1,1,1.3001436932673317e-15,0.0,0.0,0.0
i4_dout[22],0,-1,1,1.7997256313820494e-15,0.0,0.0,0.0
i4_dout[23],0,-1,1,8.403479514763326e-16,0.0,0.0,0.0
i4_dout[24],0,-1,1,5.878244011915722e-16,0.0,0.0,0.0
i4_dout[25],0,-1,1,1.5051309604587927e-15,0.0,0.0,0.0
i4_dout[26],0,-1,1,1.4843818296246146e-15,0.0,0.0,0.0
i4_dout[27],0,-1,1,9.103391309409027e-16,0.0,0.0,0.0
i4_dout[28],0,-1,1,1.1399867036004886e-15,0.0,0.0,0.0
i4_dout[29],0,-1,1,1.855377813599025e-15,0.0,0.0,0.0
i4_dout[2],0,-1,1,1.2751604564880661e-15,0.0,0.0,0.0
i4_dout[30],0,-1,1,7.274841993864861e-16,0.0,0.0,0.0
i4_dout[31],0,-1,1,7.743357622210488e-16,0.0,0.0,0.0
i4_dout[3],0,-1,1,1.0339649660212071e-15,0.0,0.0,0.0
i4_dout[4],0,-1,1,9.613398317280314e-16,0.0,0.0,0.0
i4_dout[5],0,-1,1,1.6034458628883625e-15,0.0,0.0,0.0
i4_dout[6],0,-1,1,2.0122186692773675e-15,0.0,0.0,0.0
i4_dout[7],0,-1,1,1.5839065068611003e-15,0.0,0.0,0.0
i4_dout[8],0,-1,1,1.5363453951145346e-15,0.0,0.0,0.0
i4_dout[9],0,-1,1,1.5764453112660924e-15,0.0,0.0,0.0
i4_empty,0,-1,1,5.373396493484398e-16,0.0,0.0,0.0
i4_full,0,-1,1,8.259821668117812e-16,0.0,0.0,0.0
i4_re,0,-1,7,4.72960158450636e-15,0.0,0.0,0.0
i4_status[0],0,-1,2,1.1723826433385318e-15,0.0,0.0,0.0
i4_status[1],0,-1,2,1.5419821876202751e-15,0.0,0.0,0.0
i6_dout[0],0,-1,1,2.4717467486570343e-15,0.0,0.0,0.0
i6_dout[10],0,-1,1,3.1248455734068318e-15,0.0,0.0,0.0
i6_dout[11],0,-1,1,3.831139761310094e-15,0.0,0.0,0.0
i6_dout[12],0,-1,1,3.3913231974042187e-15,0.0,0.0,0.0
i6_dout[13],0,-1,1,2.3660260254113833e-15,0.0,0.0,0.0
i6_dout[14],0,-1,1,1.813797389734785e-15,0.0,0.0,0.0
i6_dout[15],0,-1,1,2.5962516980574703e-15,0.0,0.0,0.0
i6_dout[16],0,-1,1,1.5729020665686093e-15,0.0,0.0,0.0
i6_dout[17],0,-1,1,3.3309168310125415e-15,0.0,0.0,0.0
i6_dout[18],0,-1,1,1.2270379736557075e-15,0.0,0.0,0.0
i6_dout[19],0,-1,1,3.425807179236362e-15,0.0,0.0,0.0
i6_dout[1],0,-1,1,9.65388649215907e-16,0.0,0.0,0.0
i6_dout[20],0,-1,1,2.8951666605281975e-15,0.0,0.0,0.0
i6_dout[21],0,-1,1,2.4425759927447803e-15,0.0,0.0,0.0
i6_dout[22],0,-1,1,6.476830549037311e-16,0.0,0.0,0.0
i6_dout[23],0,-1,1,2.2182022589730364e-15,0.0,0.0,0.0
i6_dout[24],0,-1,1,2.161528766779909e-15,0.0,0.0,0.0
i6_dout[25],0,-1,1,2.1551751726425544e-15,0.0,0.0,0.0
i6_dout[26],0,-1,1,1.477519380444197e-15,0.0,0.0,0.0
i6_dout[27],0,-1,1,3.0064886008958043e-15,0.0,0.0,0.0
i6_dout[28],0,-1,1,1.6399161369818173e-15,0.0,0.0,0.0
i6_dout[29],0,-1,1,5.521831076556833e-16,0.0,0.0,0.0
i6_dout[2],0,-1,1,1.9333448670531784e-15,0.0,0.0,0.0
i6_dout[30],0,-1,1,5.695788879912409e-16,0.0,0.0,0.0
i6_dout[31],0,-1,1,2.4282228076953193e-15,0.0,0.0,0.0
i6_dout[3],0,-1,1,2.512779777479111e-15,0.0,0.0,0.0
i6_dout[4],0,-1,1,3.1786131073161666e-15,0.0,0.0,0.0
i6_dout[5],0,-1,1,2.6873090104367284e-15,0.0,0.0,0.0
i6_dout[6],0,-1,1,1.8096153763159538e-15,0.0,0.0,0.0
i6_dout[7],0,-1,1,3.00353224415165e-15,0.0,0.0,0.0
i6_dout[8],0,-1,1,1.4146367132312218e-15,0.0,0.0,0.0
i6_dout[9],0,-1,1,3.3476476375449453e-15,0.0,0.0,0.0
i6_empty,0,-1,1,5.033138594012017e-16,0.0,0.0,0.0
i6_full,0,-1,1,8.357180693866406e-16,0.0,0.0,0.0
i6_re,0,-1,6,3.891352368915087e-15,0.0,0.0,0.0
i6_status[0],0,-1,2,1.3812052757151603e-15,0.0,0.0,0.0
i6_status[1],0,-1,2,1.5024109259069223e-15,0.0,0.0,0.0
ic0_cfg[0],0,-1,1,1.4096212193922923e-15,0.0,0.0,0.0
ic0_cfg[1],0,-1,2,1.5077252106179958e-15,0.0,0.0,0.0
ic0_cfg[2],0,-1,2,1.355669032300456e-15,0.0,0.0,0.0
ic0_cfg[3],0,-1,1,8.188012861827553e-16,0.0,0.0,0.0
ic0_cfg[4],0,-1,3,1.92631766996452e-15,0.0,0.0,0.0
ic0_cfg[5],0,-1,2,1.7925025579243383e-15,0.0,0.0,0.0
ic0_cfg[6],0,-1,1,8.647182010995821e-16,0.0,0.0,0.0
ic0_int_set[0],0,-1,1,6.546238546317697e-16,0.0,0.0,0.0
ic0_int_set[1],0,-1,2,1.2086352299645422e-15,0.0,0.0,0.0
ic0_int_set[2],0,-1,2,1.736393401432319e-15,0.0,0.0,0.0
ic1_cfg[0],0,-1,1,1.4907142479382877e-15,0.0,0.0,0.0
ic1_cfg[1],0,-1,1,8.47801470835256e-16,0.0,0.0,0.0
ic1_cfg[2],0,-1,2,1.380162260519735e-15,0.0,0.0,0.0
ic1_cfg[3],0,-1,1,8.094611068129413e-16,0.0,0.0,0.0
ic1_cfg[4],0,-1,3,2.4795333107829063e-15,0.0,0.0,0.0
ic1_cfg[5],0,-1,2,1.450945204031751e-15,0.0,0.0,0.0
ic1_cfg[6],0,-1,1,8.360446005878071e-16,0.0,0.0,0.0
ic1_int_set[0],0,-1,1,6.21864431880236e-16,0.0,0.0,0.0
ic1_int_set[1],0,-1,2,1.180690871880794e-15,0.0,0.0,0.0
ic1_int_set[2],0,-1,2,1.5290612294055028e-15,0.0,0.0,0.0
ic2_cfg[0],0,-1,5,4.987734451665634e-15,0.0,0.0,0.0
ic2_cfg[1],0,-1,1,8.588687503845215e-16,0.0,0.0,0.0
ic2_cfg[2],0,-1,2,1.4647461235996022e-15,0.0,0.0,0.0
ic2_cfg[3],0,-1,2,1.3801623663988534e-15,0.0,0.0,0.0
ic2_cfg[4],0,-1,4,3.701403112910942e-15,0.0,0.0,0.0
ic2_cfg[5],0,-1,3,3.112315415018099e-15,0.0,0.0,0.0
ic2_cfg[6],0,-1,2,2.2710541502663894e-15,0.0,0.0,0.0
ic2_int_set[0],0,-1,1,6.401237623055193e-16,0.0,0.0,0.0
