port_name,net_name,dir,is_startpoint,is_endpoint,x0,y0,x1,y1,tran,slack,rise_arr,fall_arr
clk,clk,INPUT,1,0,21444,42432,21468,42516,1.3000000381735433e-11,-1.8510946941940887e-10,0.0,1.5999999936067155e-10
done,done,OUTPUT,0,1,24516,0,24540,84,1.2552969948231851e-11,-6.662942420021523e-11,3.5532993214459907e-10,3.6062941521919356e-10
key[0],key[0],INPUT,1,0,42843,22100,42912,22132,1.3000000381735433e-11,3.693488292988434e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[100],key[100],INPUT,1,0,42843,21332,42912,21364,1.3000000381735433e-11,4.157888200406745e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[101],key[101],INPUT,1,0,21156,42432,21180,42516,1.3000000381735433e-11,3.7477862480095325e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[102],key[102],INPUT,1,0,0,21332,69,21364,1.3000000381735433e-11,3.8195291374165663e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[103],key[103],INPUT,1,0,21716,0,21748,69,1.3000000381735433e-11,4.293587430037604e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[104],key[104],INPUT,1,0,21732,0,21756,84,1.3000000381735433e-11,4.286449251100777e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[105],key[105],INPUT,1,0,21716,42447,21748,42516,1.3000000381735433e-11,3.742493537295388e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[106],key[106],INPUT,1,0,21732,42432,21756,42516,1.3000000381735433e-11,4.2030229296941e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[107],key[107],INPUT,1,0,21204,0,21236,69,1.3000000381735433e-11,4.312575019316256e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[108],key[108],INPUT,1,0,21204,42447,21236,42516,1.3000000381735433e-11,3.756098210239145e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[109],key[109],INPUT,1,0,42724,21216,42912,21256,1.3000000381735433e-11,4.272123765858282e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[10],key[10],INPUT,1,0,42843,20436,42912,20468,1.3000000381735433e-11,4.185592150651729e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[110],key[110],INPUT,1,0,42843,21204,42912,21236,1.3000000381735433e-11,4.3364711821425317e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[111],key[111],INPUT,1,0,0,21216,188,21256,1.3000000381735433e-11,4.365101613501565e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[112],key[112],INPUT,1,0,0,21204,69,21236,1.3000000381735433e-11,4.378727658238546e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[113],key[113],INPUT,1,0,21636,0,21660,84,1.3000000381735433e-11,4.301775602399971e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[114],key[114],INPUT,1,0,21252,0,21276,84,1.3000000381735433e-11,4.2845804681945765e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[115],key[115],INPUT,1,0,21636,42432,21660,42516,1.3000000381735433e-11,4.271074049988499e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[116],key[116],INPUT,1,0,21252,42432,21276,42516,1.3000000381735433e-11,4.26266438813272e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[117],key[117],INPUT,1,0,21588,0,21620,69,1.3000000381735433e-11,4.3107967195865626e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[118],key[118],INPUT,1,0,21588,42447,21620,42516,1.3000000381735433e-11,4.289273658475423e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[119],key[119],INPUT,1,0,21332,0,21364,69,1.3000000381735433e-11,4.300925449118864e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[11],key[11],INPUT,1,0,20436,42447,20468,42516,1.3000000381735433e-11,3.3783909003659574e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[120],key[120],INPUT,1,0,21332,42447,21364,42516,1.3000000381735433e-11,3.827289041247184e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[121],key[121],INPUT,1,0,21540,0,21564,84,1.3000000381735433e-11,4.144807830286368e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[122],key[122],INPUT,1,0,21348,0,21372,84,1.3000000381735433e-11,4.240753859185986e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[123],key[123],INPUT,1,0,21540,42432,21564,42516,1.3000000381735433e-11,4.272709408503772e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[124],key[124],INPUT,1,0,21348,42432,21372,42516,1.3000000381735433e-11,3.7584044210170475e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[125],key[125],INPUT,1,0,21460,0,21492,69,1.3000000381735433e-11,4.292356192703295e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[126],key[126],INPUT,1,0,21460,42447,21492,42516,1.3000000381735433e-11,3.6436842432152616e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[127],key[127],INPUT,1,0,21444,0,21468,84,1.3000000381735433e-11,4.3234660296320726e-10,2.6000000763470865e-11,2.6000000763470865e-11
key[12],key[12],INPUT,1,0,0,20436,69,20468,1.3000000381735433e-11,3.5876293602576936e-10,2.6000000763470865e-11,2.6000000763470865e-11
