cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
WALLACE_CSA_DUMMY_OP_groupi_g717,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g718,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_L,4.87519025149652e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g719,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g720,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g721,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g722,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_SL,5.063330199561733e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g723,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g724,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g725,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g726,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_L,4.87519025149652e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g727,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g728,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g729,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g730,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_SL,5.063330199561733e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g731,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g732,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g733,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g734,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_L,4.87519025149652e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g735,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g736,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g737,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g738,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_SL,5.063330199561733e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g739,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g740,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g741,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g742,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_SL,5.063330199561733e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g743,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g744,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g745,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g746,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_L,4.87519025149652e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g747,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.0998200572487349e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g748,0,0,0,0,0,270,270,0,0,0,OAI21xp5_ASAP7_75t_SL,5.0484101343784005e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g749,0,0,0,0,0,486,270,0,0,0,XOR2xp5_ASAP7_75t_SL,1.1930000098914206e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g750,0,0,0,0,0,270,270,0,0,0,AOI21xp5_ASAP7_75t_SL,5.063330199561733e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g752,0,0,0,0,0,270,270,0,0,0,OAI21xp33_ASAP7_75t_SL,6.750199954552727e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g753,0,0,0,0,0,216,270,0,0,0,NAND2xp5_ASAP7_75t_SL,5.027899874221475e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g754,0,0,0,0,0,378,270,0,0,0,OA21x2_ASAP7_75t_SL,2.043189972766868e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g755,0,0,0,0,0,216,270,0,0,0,NAND2xp5_ASAP7_75t_SL,1.8409799240615143e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g756,0,0,0,0,0,270,270,0,0,0,AOI21xp33_ASAP7_75t_SL,6.339500036034451e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g757,0,0,0,0,0,216,270,0,0,0,NOR2xp33_ASAP7_75t_SL,9.921160559756004e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g758,0,0,0,0,0,378,270,0,0,0,OA21x2_ASAP7_75t_SL,2.043189972766868e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g759,0,0,0,0,0,216,270,0,0,0,NAND2xp5_ASAP7_75t_SL,1.8409799240615143e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g760,0,0,0,0,0,270,270,0,0,0,AOI21xp33_ASAP7_75t_SL,6.339500036034451e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g761,0,0,0,0,0,216,270,0,0,0,NOR2xp33_ASAP7_75t_SL,9.921160559756004e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g762,0,0,0,0,0,378,270,0,0,0,OA21x2_ASAP7_75t_SL,2.043189972766868e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g763,0,0,0,0,0,216,270,0,0,0,NAND2xp5_ASAP7_75t_SL,1.8409799240615143e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g764,0,0,0,0,0,270,270,0,0,0,AOI21xp33_ASAP7_75t_SL,6.339500036034451e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g765,0,0,0,0,0,216,270,0,0,0,NOR2xp33_ASAP7_75t_SL,9.921160559756004e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g766,0,0,0,0,0,378,270,0,0,0,OA21x2_ASAP7_75t_SL,2.043189972766868e-08,0.0
WALLACE_CSA_DUMMY_OP_groupi_g767,0,0,0,0,0,216,270,0,0,0,NAND2xp5_ASAP7_75t_SL,1.8409799240615143e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g768,0,0,0,0,0,270,270,0,0,0,AOI21xp33_ASAP7_75t_SL,6.339500036034451e-09,0.0
WALLACE_CSA_DUMMY_OP_groupi_g769,0,0,0,0,0,216,270,0,0,0,NOR2xp33_ASAP7_75t_SL,9.921160559756004e-10,0.0
WALLACE_CSA_DUMMY_OP_groupi_g770,0,0,0,0,0,378,270,0,0,0,OA21x2_ASAP7_75t_SL,2.043189972766868e-08,0.0
