port_name,net_name,dir,is_startpoint,is_endpoint,x0,y0,x1,y1,tran,slack,rise_arr,fall_arr
accu2sc_credit_vld,accu2sc_credit_vld,OUTPUT,0,1,19503,179708,19521,179856,5.2924373217244636e-11,1.0000000150474662e+30,2.337864835055825e-08,2.3709915808467485e-08
cacc2csb_resp_pd[0],cacc2csb_resp_pd[0],OUTPUT,0,1,21519,179708,21537,179856,4.5692008510123117e-10,1.0000000150474662e+30,1.2270457538932078e-08,1.2430851015210465e-08
cacc2csb_resp_pd[10],cacc2csb_resp_pd[10],OUTPUT,0,1,41679,179708,41697,179856,5.254200408089105e-10,1.0000000150474662e+30,1.2671399929331528e-08,1.2832407136897928e-08
cacc2csb_resp_pd[11],cacc2csb_resp_pd[11],OUTPUT,0,1,43695,179708,43713,179856,5.27151100548906e-10,1.0000000150474662e+30,1.2673901927939824e-08,1.2834641793801893e-08
cacc2csb_resp_pd[12],cacc2csb_resp_pd[12],OUTPUT,0,1,45711,179708,45729,179856,4.701190547962142e-10,1.0000000150474662e+30,1.081696510141228e-08,1.0950876649928887e-08
cacc2csb_resp_pd[13],cacc2csb_resp_pd[13],OUTPUT,0,1,47727,179708,47745,179856,4.937264486137849e-10,1.0000000150474662e+30,1.2257457271402927e-08,1.241848224253772e-08
cacc2csb_resp_pd[14],cacc2csb_resp_pd[14],OUTPUT,0,1,49743,179708,49761,179856,4.946734133426389e-10,1.0000000150474662e+30,1.2665180015858368e-08,1.2828303752598913e-08
cacc2csb_resp_pd[15],cacc2csb_resp_pd[15],OUTPUT,0,1,51759,179708,51777,179856,5.474556918905193e-10,1.0000000150474662e+30,1.520052883563494e-08,1.5401028008454887e-08
cacc2csb_resp_pd[16],cacc2csb_resp_pd[16],OUTPUT,0,1,53775,179708,53793,179856,4.5783160596002404e-10,1.0000000150474662e+30,1.0800754068895912e-08,1.0939806394105744e-08
cacc2csb_resp_pd[17],cacc2csb_resp_pd[17],OUTPUT,0,1,55791,179708,55809,179856,5.23736776170125e-10,1.0000000150474662e+30,1.3232456907985579e-08,1.3403131049471995e-08
cacc2csb_resp_pd[18],cacc2csb_resp_pd[18],OUTPUT,0,1,57807,179708,57825,179856,5.009453962756538e-10,1.0000000150474662e+30,1.4233894063409025e-08,1.4421851268764385e-08
cacc2csb_resp_pd[19],cacc2csb_resp_pd[19],OUTPUT,0,1,59823,179708,59841,179856,5.087740229114956e-10,1.0000000150474662e+30,1.3965633982593317e-08,1.4147975235800914e-08
cacc2csb_resp_pd[1],cacc2csb_resp_pd[1],OUTPUT,0,1,23535,179708,23553,179856,4.533460828959335e-10,1.0000000150474662e+30,1.0843731246268362e-08,1.0975930386791788e-08
cacc2csb_resp_pd[20],cacc2csb_resp_pd[20],OUTPUT,0,1,61839,179708,61857,179856,4.623932903236039e-10,1.0000000150474662e+30,1.1580438830094408e-08,1.1726327464600672e-08
cacc2csb_resp_pd[21],cacc2csb_resp_pd[21],OUTPUT,0,1,63855,179708,63873,179856,4.811951392902358e-10,1.0000000150474662e+30,1.1286494405737812e-08,1.1433637148172693e-08
cacc2csb_resp_pd[22],cacc2csb_resp_pd[22],OUTPUT,0,1,65871,179708,65889,179856,4.390065255766018e-10,1.0000000150474662e+30,1.104996982803641e-08,1.118864290106103e-08
cacc2csb_resp_pd[23],cacc2csb_resp_pd[23],OUTPUT,0,1,67887,179708,67905,179856,4.4819872813128825e-10,1.0000000150474662e+30,1.1049845483057652e-08,1.1188380888427218e-08
cacc2csb_resp_pd[24],cacc2csb_resp_pd[24],OUTPUT,0,1,69903,179708,69921,179856,4.212477311416052e-10,1.0000000150474662e+30,1.1051859871713532e-08,1.1191792381737287e-08
cacc2csb_resp_pd[25],cacc2csb_resp_pd[25],OUTPUT,0,1,71919,179708,71937,179856,4.0144504387384927e-10,1.0000000150474662e+30,1.1023385759756366e-08,1.1170721236908321e-08
cacc2csb_resp_pd[26],cacc2csb_resp_pd[26],OUTPUT,0,1,73935,179708,73953,179856,3.681737137384289e-10,1.0000000150474662e+30,1.1028796542689179e-08,1.1174845049310989e-08
cacc2csb_resp_pd[27],cacc2csb_resp_pd[27],OUTPUT,0,1,75951,179708,75969,179856,4.108405282643446e-10,1.0000000150474662e+30,1.1028276958313654e-08,1.1173678871045922e-08
cacc2csb_resp_pd[28],cacc2csb_resp_pd[28],OUTPUT,0,1,77967,179708,77985,179856,3.8728853457570267e-10,1.0000000150474662e+30,1.1024279267246584e-08,1.1171688463207374e-08
cacc2csb_resp_pd[29],cacc2csb_resp_pd[29],OUTPUT,0,1,79983,179708,80001,179856,4.3918008119092633e-10,1.0000000150474662e+30,1.4777437939983429e-08,1.497821955354084e-08
cacc2csb_resp_pd[2],cacc2csb_resp_pd[2],OUTPUT,0,1,25551,179708,25569,179856,4.3641465441446314e-10,1.0000000150474662e+30,1.082652811845719e-08,1.0964421370829314e-08
cacc2csb_resp_pd[30],cacc2csb_resp_pd[30],OUTPUT,0,1,81999,179708,82017,179856,4.4606124349755305e-10,1.0000000150474662e+30,1.4778493984124452e-08,1.497924984050769e-08
cacc2csb_resp_pd[31],cacc2csb_resp_pd[31],OUTPUT,0,1,84015,179708,84033,179856,4.754439619780726e-10,1.0000000150474662e+30,1.4776302847963052e-08,1.4976949458400668e-08
cacc2csb_resp_pd[33],cacc2csb_resp_pd[33],OUTPUT,0,1,88047,179708,88065,179856,4.837517608713426e-10,1.0000000150474662e+30,1.558918327759784e-08,1.580241004717209e-08
cacc2csb_resp_pd[3],cacc2csb_resp_pd[3],OUTPUT,0,1,27567,179708,27585,179856,4.3535280935813603e-10,1.0000000150474662e+30,1.0824442675527735e-08,1.0963146834797044e-08
cacc2csb_resp_pd[4],cacc2csb_resp_pd[4],OUTPUT,0,1,29583,179708,29601,179856,4.375625417551987e-10,1.0000000150474662e+30,1.0825767837729927e-08,1.0963864482960162e-08
cacc2csb_resp_pd[5],cacc2csb_resp_pd[5],OUTPUT,0,1,31599,179708,31617,179856,4.786389617983389e-10,1.0000000150474662e+30,1.226405554888288e-08,1.2424659523446735e-08
cacc2csb_resp_pd[6],cacc2csb_resp_pd[6],OUTPUT,0,1,33615,179708,33633,179856,5.073972908498092e-10,1.0000000150474662e+30,1.2559240758491796e-08,1.2713999630875605e-08
cacc2csb_resp_pd[7],cacc2csb_resp_pd[7],OUTPUT,0,1,35631,179708,35649,179856,4.4601647375408504e-10,1.0000000150474662e+30,1.0799229954727707e-08,1.0937324823601102e-08
cacc2csb_resp_pd[8],cacc2csb_resp_pd[8],OUTPUT,0,1,37647,179708,37665,179856,5.225911370310143e-10,1.0000000150474662e+30,1.2675648086712954e-08,1.2835824847456934e-08
cacc2csb_resp_pd[9],cacc2csb_resp_pd[9],OUTPUT,0,1,39663,179708,39681,179856,5.715213857726553e-10,1.0000000150474662e+30,1.4982674656494055e-08,1.518403180966743e-08
cacc2csb_resp_valid,cacc2csb_resp_valid,OUTPUT,0,1,90063,179708,90081,179856,4.31154500990516e-10,1.0000000150474662e+30,1.4770011880216316e-08,1.497217105850268e-08
cacc2glb_done_intr_pd[0],cacc2glb_done_intr_pd[0],OUTPUT,0,1,92079,179708,92097,179856,4.7601589336920824e-11,1.0000000150474662e+30,2.337441351585312e-08,2.3687706018904464e-08
cacc2glb_done_intr_pd[1],cacc2glb_done_intr_pd[1],OUTPUT,0,1,94095,179708,94113,179856,4.757204699612494e-11,1.0000000150474662e+30,2.3374409963139442e-08,2.3687732664257055e-08
cacc2sdp_pd[0],cacc2sdp_pd[0],OUTPUT,0,1,96111,179708,96129,179856,1.4182802154927288e-10,1.0000000150474662e+30,2.627428585810776e-08,2.651285768706657e-08
cacc2sdp_pd[10],cacc2sdp_pd[10],OUTPUT,0,1,116271,179708,116289,179856,1.3276423016517214e-10,1.0000000150474662e+30,2.634794782352401e-08,2.6396381969107097e-08
cacc2sdp_pd[11],cacc2sdp_pd[11],OUTPUT,0,1,118287,179708,118305,179856,1.1645163999762786e-10,1.0000000150474662e+30,2.6297231059402293e-08,2.6340728709328687e-08
cacc2sdp_pd[12],cacc2sdp_pd[12],OUTPUT,0,1,120303,179708,120321,179856,1.3194886849809961e-10,1.0000000150474662e+30,2.6315353451877854e-08,2.6499346716946093e-08
cacc2sdp_pd[13],cacc2sdp_pd[13],OUTPUT,0,1,122319,179708,122337,179856,1.482758499316006e-10,1.0000000150474662e+30,2.6349288972937757e-08,2.6388471852101247e-08
cacc2sdp_pd[14],cacc2sdp_pd[14],OUTPUT,0,1,124335,179708,124353,179856,1.375239505607695e-10,1.0000000150474662e+30,2.629659157094011e-08,2.6326105739826744e-08
cacc2sdp_pd[15],cacc2sdp_pd[15],OUTPUT,0,1,126351,179708,126369,179856,1.2777193192370362e-10,1.0000000150474662e+30,2.6303435873842318e-08,2.6461073332484375e-08
cacc2sdp_pd[16],cacc2sdp_pd[16],OUTPUT,0,1,128367,179708,128385,179856,1.3179229929605185e-10,1.0000000150474662e+30,2.6249953322121655e-08,2.650785368984998e-08
cacc2sdp_pd[17],cacc2sdp_pd[17],OUTPUT,0,1,130383,179708,130401,179856,1.1702110114253372e-10,1.0000000150474662e+30,2.627544226641021e-08,2.6346835824142545e-08
cacc2sdp_pd[18],cacc2sdp_pd[18],OUTPUT,0,1,132399,179708,132417,179856,1.4587278607258725e-10,1.0000000150474662e+30,2.628403095172871e-08,2.641286656057673e-08
cacc2sdp_pd[19],cacc2sdp_pd[19],OUTPUT,0,1,134415,179708,134433,179856,1.3910668450467512e-10,1.0000000150474662e+30,2.63113655307734e-08,2.6418755183499343e-08
cacc2sdp_pd[1],cacc2sdp_pd[1],OUTPUT,0,1,98127,179708,98145,179856,1.662026488657986e-10,1.0000000150474662e+30,2.636977569636656e-08,2.6459241908582953e-08
cacc2sdp_pd[20],cacc2sdp_pd[20],OUTPUT,0,1,136431,179708,136449,179856,1.379524966482748e-10,1.0000000150474662e+30,2.6321815838059592e-08,2.6386755891394387e-08
cacc2sdp_pd[21],cacc2sdp_pd[21],OUTPUT,0,1,138447,179708,138465,179856,1.5595608138241346e-10,1.0000000150474662e+30,2.6370894801175382e-08,2.637699836327556e-08
cacc2sdp_pd[22],cacc2sdp_pd[22],OUTPUT,0,1,140463,179708,140481,179856,1.3704751222753941e-10,1.0000000150474662e+30,2.6259765917302502e-08,2.6347008130755967e-08
cacc2sdp_pd[23],cacc2sdp_pd[23],OUTPUT,0,1,142479,179708,142497,179856,2.1437748798369682e-10,1.0000000150474662e+30,2.6320792656520098e-08,2.6542407383089994e-08
cacc2sdp_pd[24],cacc2sdp_pd[24],OUTPUT,0,1,144495,179708,144513,179856,1.7103750360458747e-10,1.0000000150474662e+30,2.6301220756863586e-08,2.6433907507339427e-08
cacc2sdp_pd[25],cacc2sdp_pd[25],OUTPUT,0,1,146511,179708,146529,179856,1.6543144631953055e-10,1.0000000150474662e+30,2.6263492713951564e-08,2.6435831301796497e-08
